Review Id,User Name,Review,Rating,Date of Review,reviewCreatedVersion
0afdd2f7-bcc6-4302-8c27-8ff0f30ff15c,Olavi Murto,"Sovelluksen ilmoitusasetukset kaipaisivat työtä. Värinätyyli tuntuu minulla siltä että joku soittaa, ja sitten onkin liikennetiedote tai viranomaistiedote. Näillä ois hyvä olla omat värinätyylin asetukset ja irrallaan vaaratiedotteista. Nyt piti ottaa puhelimen puolelta värinäkin pois, mutta ""Viranomaistiedotteet"" alla ei riittänyt, vaan piti myös ottaa pois ""rn-push-notification-channel""? Aika sekavaa. Niin, ja ""Palvelut""-osion numerot voisi olla vähän selkeämmin ja nopeammin löydettävissä.",3,2022-12-12 14:48:42,4.3.3
056388db-03d4-4528-85a4-3b2d5796de0f,Myrene Duerto,I love the traffic warnings when there is a close road.,5,2022-11-24 15:25:15,4.3.3
b917340b-aff1-4172-951d-fecbffbab64f,kitty exe has stopped working,Very useful. Can defenetly save lives.,5,2022-10-19 17:50:43,4.3.3
15b807cc-2afe-411e-82c2-e57065f0a7ae,John,"Trafikmeddelande kommer ofta endast på Finska, och om de kommer på svenska så är det när varningen inte längre är relevant... Har inte använt några av de andra funktionerna så kan inte ge någon recension för resten av appen",3,2022-10-13 15:46:43,4.3.3
fab8f70d-25cb-4072-986e-161f007fdb6f,Uuno Turhapuro,"Akun säästämiseksi sovellus voisi tukea tummaa teemaa. Käyttöliittymältään sovellus poikkeaa tavanomaisista Android sovelluksista. Sovellus voisi noudattaa käyttöliittymän osalta Androidin natiiveja komponentteja. Sijaintiedon käyttö taustalla lisää huomattavasti akun kulutusta. Ei varmasti olisi iso työ lokalisoida sovellus myös venäjäksi, viroksi, ranskaksi, saksaksi jne...",3,2022-08-22 16:49:48,4.3.3
3d1d2baa-970f-43eb-9101-065edb7138aa,Lasse Reinikainen,"Sovellus on käyttökelvoton, koska se ruinaa kahden sekunnin välein Google location services sallimista. No thanks vastaaminen ei auta.",1,2022-07-20 10:13:00,4.3.3
7d3e4bad-4bf3-4bf5-abd0-c09e219fcc90,Nuolipyssy klipit,i killed my dog änd i tindint ket eny help.,1,2022-05-21 22:45:47,2.0.19433
d1676e18-00a3-4934-b4d4-82128b954253,Antti Kukkonen,"Avasin äpin katsoakseni miten toimii. Ei puhettakaan, että olisi antanut soittaa hätäpuhelun. Ensin piti päättää kymmenestä asetuksesta. Ette voi olla näin typeriä! Hätätilanteessa oleva ihminen ei halua päättää sadasta asetuksesta, vaan saada apua. Teidän tulee HETI tehdä asialle jotain!",1,2022-04-18 14:33:56,4.3.3
d73dac0a-d818-4ec6-ab16-b96732bb9fd5,vesa,"rn-push-notification-channel -ilmoitukset (3 kpl), sekä TSLocationManager -ilmoitus asetuksissa. Vaikea sanoa mitä nuo ovat, mutta ainakin liikennetiedotteita tulee, vaikka ""Liikennetiedotteet"" on pois päältä.",3,2022-03-22 09:00:04,4.3.3
1eb79e77-2076-4c24-9846-37c90440ae54,John Collin,"En tiedä, toimiiko viranomaishälytykset, kun en saa sovelluksesta minkäänlaisia säännöllisiä koeilmoituksia. Tänne eivät kuulu yleiset sireenillä annetut hälytykset enkä kuuntele radiota jatkuvasti. Esim. ydinonnettomuudessa joditabletit pitää ottaa oikea-aikaisesti viranomaisohjeen mukaan. En tiedä toimiiko tämä tarvittaessa? Tämä näkyy olevan ainoa kanava palautteen antamiseksi. Toivottavasti menee perille kehittäjille.",1,2022-03-16 07:19:58,4.3.3
dd1aafc3-bdd4-47a0-aba7-01dd669d075d,Mats Ångerman,"Verkligen jättebra man har sin position genast, bara man har kontakt med gps eller telefon master-och ström i batteriet :)))",4,2022-02-21 18:38:53,4.3.3
1da09446-e203-415d-8998-7cb40b87ff79,Jimi Korkala,Pelastuslaitokset suosittelevat ja häke suosittelee. Eiole ollut tarvetta soittaa. Monta tuhatta puhelua on soitettu tämän kautta (muut soittaneet tilastojen mukaan) ja 500 000 latausta pelastaa ihmishenkiä suosittelen :-),5,2022-02-11 15:11:38,4.2.21
35f2ee1d-4504-4db3-9580-190013883556,Anton Temba,Ei voi asetuksissa poistaa kova äänistä hälytys äänimerkkiä. Pelkkä notifikaatio riittäisi.,1,2021-11-01 11:56:38,4.2.21
7f271329-6717-4639-ae59-0b1e091a1eef,RM_ HTMLKoodaaja,Ihan turha,1,2021-10-31 00:08:31,
d5977332-6509-4ee7-be13-5d2c93b7f329,Aubrey Bailey,"Interface is translated, but notifications are Fnnish-only and not copy/pastable for translate. Essentially useless if there is a real emergency",2,2021-10-24 12:57:35,4.2.21
4adab31c-933c-4475-bcb7-d863f49ca8e9,Patrik Forsman,"Hyödyllinen sovellus, mutta auta armiasta minkälaista jargonia noi tiedotteet on. Huomaa että tehty jollain automaatilla. Onnettomuuspaikat/tietyöt ilmoitetaan 100 km tieosuuksille ja johonkin risteyksee, teksitiä tyyliin ""...suuntaan Jyväskylän suunnasta..."" yms.",4,2021-09-29 08:31:38,4.2.21
830099e8-ad93-4333-9b26-e6be59c7124e,J N,Kysyy heti alussa puhelinnumeron. Kun menet asetuksiin on toimimaton softa jo poistanut sen. Tähänkö pitäisi luottaa? GPS tarkkuus 150m on myös täysin hyödytön.,1,2021-09-05 21:26:16,4.2.21
d3ec0dc4-c1f5-4291-b43c-6f8ea0e2e9ad,Antti Kinnunen,"Liikennetiedotteet tulevat nykyään aina tuplasti, miksi näin? Jouduin ottamaan pois päältä tämän takia.",4,2021-07-06 12:59:26,4.2.17
b929e758-75ac-492e-a54c-9b410ad48fee,Kimmo Puranen,Muuten aivan loistava sovellus mutta kun laitoin liikennetiedote-pushviestit päälle niin ne tulee joka kerta tuplana.,3,2021-06-23 12:36:52,4.2.17
a8e55c1f-4a3c-434b-a4e8-ee248a52f842,Dolby,"Liikaa spämmiä, viestejä ei pitäisi lähettää mistään häriöistä joita on joka toinen päivä, ja miksi viestit on suomeksi ku sovellus on asetettu englanniksi?",1,2021-02-11 12:37:41,4.0.3
a32a2b96-737f-4916-a74a-13c90a5df1ec,Tuomas Ahola,Häiritsevä. Joka toinen päivä tulee ilmoituksia jostain teknisistä ongelmista hätäkeskuksen toimintaan liittyen,2,2021-02-11 11:28:30,4.0.3
6b34d08a-68e4-46ac-b48e-cd64fabb0ba4,Marcus Soininen,I guess the app works but they keep spamming notifications in Finnish no matter what language is selected so they can shove it up their tailpipes,1,2021-02-08 18:13:03,4.0.3
c069e0a0-edab-4ee4-befe-795f0480173b,Emilia N.,"Tulee vähän liikaa pakotettuja päätä halkovia piippauksia random aikoihin jostain hätätekstarista eri liittymissä. Aika marginaalinen ongelma varmaan herättää koko Suomen käyttäjät v-u keskellä yötä ja niin edelleen. Keksikää parempi keino tiedottamiseen kyseiselle käyttäjäryhmälle. Otin pois koko sovelluksen, koska tämä vaan jatkuu ja jatkuu.",1,2021-02-08 18:10:14,
2fe56852-f483-4eb6-ae68-dbed25ce1f62,Markus tolkki,Hyödyllinen,5,2021-01-02 00:13:06,4.0.3
6f176114-d514-4ebb-a295-16cc3e9d8e44,Colin B,"It is difficult to rate an app, that hopefully, you never need to use, but the design, layout and information seems very good, as do the comments from other users, so because of what it is, and what it does, it really needs to be given a 5 star rating.",5,2020-11-07 10:05:40,4.0.3
69a648ee-b39d-4db9-9b7c-038da82dae6f,Z. Liu,"Have never needed the App, which is a good thing. Just received an alert. Couldn't copy the text to translation app. Hopefully it will be possible to copy the text of alerts.",2,2020-10-07 12:12:46,4.0.3
8273e27f-548d-4cc0-aaa6-fb0a38a71f47,Tttt Kkkk,"Nykyaikaa! Etenkin paikannus on tärkeä, mutta myös vaarailmoitusten saaminen suoraan käteen/puhelimeen.",5,2020-10-02 06:29:25,4.0.3
a3955f18-5bba-49f0-9d0d-6f9147167550,Juho Heikkilä,"Notifikaatioiden hallinta puuttuu. Häiriöt matkapuhelinverkossa eivät oikeastaan kiinnosta kolmelta aamuyöstä ainakaan niin paljon, että haluaisin äänellisiä ilmoituksia.",2,2020-09-21 08:33:20,4.0.3
b64dbfac-7564-4a0a-8021-71a847ad26b6,Niklas L,Amateur hour. Kuin jonkun opiskelijan harjoitustyö.,1,2020-09-01 19:53:16,2.0.19433
f48f7a9d-b32d-47a2-843e-18b093007c1a,UncleFankes,Eipä oo tullu onneks käytettyä😅,5,2020-05-31 13:15:24,4.0.3
516429ad-d4b9-4bb7-a3cb-a981be459238,Kristian,Huippu päivitys. Löytyy tieto paljon paremmin,5,2020-05-31 01:29:35,4.0.3
548fe798-a9c8-41f4-a65d-caa31611c096,A Google user,Usefull,5,2020-04-27 22:54:26,3.1.0
001a11ff-378f-4236-b52e-205b35e50a53,A Google user,Very useful app. Shows automatically your location to emergency room. It has many other emergency numbers too. Authorities are able to send you public notifications.,5,2020-04-01 13:34:12,2.0.0
e5ab655e-2867-428e-b741-124b182e0d88,A Google user,Puhelin ilmoitti että sovellus haki sijaintini taustalla. Sain sovelluksen ladatessani sellaisen kuvan että sijaintia käytettäisiin vain hätäpuhelun yhteydessä.,1,2020-02-22 09:47:35,
2122120f-5a46-446f-b1dd-5059e014edbd,A Google user,"Hienoa ettei notifikaation teksti näy kokonaan ja puuttuu dropdown symboli, millä olisi nähnyt koko tekstin mitä yritettiin testeissä lähettää. Monet appsit osaa sen nykyään. Takaisin opettelemaan koodin vääntöä androideihin.",3,2020-02-11 12:18:48,2.0.0
1cb5c8fc-7cfc-48a3-abac-285beb203a6e,A Google user,"Ohjelma olisi mahdollisesti hyvä hätätilanteessa vaikka retkeilemässä johonkin kivikkoon jalkansa rikkoneena. Ikävä kyllä puhelimen sijaintia täytyisi jatkuvasti pitää päällä jotta ohjelmasta saisi täyden hyödyn, lisäksi vaikka ei pitäisi, niin ohjelma näyttää jatkuvasti tällaista ilmoitusta JOTA EI PYSTY PIILOTTAMAAN. Tuon häiritsevän ilmoituksen takia poistan 112 appin.",3,2020-01-19 19:23:15,2.0.0
9135b3e5-051c-4f06-bca6-4b3571be2139,A Google user,"Tarkempi paikannettavuus parantaa avunsaantia, ladatkaa ihmeessä!",5,2020-01-03 12:01:59,2.0.0
aecdbe57-76c9-42e3-8207-e281e942e932,A Google user,"GPS on päällä kokoajan ja kuluttaa akkua, sovelluksen sulkeminen ei auta. Voisi lähettää muutakin tietoa kuin vain sijainnin.",2,2019-12-21 16:41:02,2.0.0
71c47c0a-fa30-4821-a5f0-7ce1adf23896,A Google user,Hätätiedotteesta ei tullut notikaatiota eikä äänimerkkiä.,3,2019-11-22 16:30:16,2.0.19433
87da710c-ee78-4f04-87a6-07a257465d8d,A Google user,"Oikestaan aika surkea töherrys, ei voi syöttää mitään tietoja itsestä josta voisi olla hyötyä hätäkeskukselle esim allergia, lähiomaiset, kotiosoite tai lyhyt seloste terveydentilasta jos on jotain erityistä. Jos saan kohtauksen niin en ehkä kykene puhumaan tai toimimaan niin että voisin neuvoa mitään. Kukahan koulupoika tämänkin kötöstyksen on tehnyt, toivotaan ettei tarvitse koskaan käyttää.",1,2019-09-23 22:46:18,2.0.19433
252394be-15c1-4056-b6fb-4f506fbf7b23,A Google user,"Sovellus on helppo ja hyvin käytännöllinen. Itselläni oli sovellus kännykässä hätätilanteessa, mutta en shokissa pystynyt avaamaan sitä vaan soitin normaalisti hätänumeroon. Huomasin kuitenkin, miten vaikea oli shokissa neuvoa sijaintia, josta en edes ollut täysin varma, joten sovelluksen käyttö normipuhelun sijaan olisi varmasti ollut parempi ratkaisu. Toivottavasti ei ole tarvetta jatkossa soitella hätänumeroon, mutta nyt ainakin tiedän sovelluksen lievittävän hätätilanteen shokkia.",4,2019-08-21 12:54:44,2.0.19433
3d2505b4-a98d-49ba-a71d-72cf5083f4f4,A Google user,"Has some additional features, such as Hotline for Missing Children, confidential Child and Youth Phone and few others. Also you can check if in your area some public danger announcement was made. Did not see it in practice, just assume most of the features there are useful.",5,2019-07-03 10:44:55,2.0.19433
f1e00133-2a27-4ae8-86ef-6476a2f1dd72,A Google user,"Jos on totta että sovellusta voi käyttää vain jos on antanut sille etukäteen puhelinnumeronsa se on rikollisen huono. Suurin osa käyttäjistä ei tiedä sitä ja hätätilanteessa ei välttämättä pysty sitä numeroa kirjoittamaan, etenkin jos joutuu toisen puhelimella tekemään hälytyksen.",1,2019-07-01 18:35:15,2.0.19433
62fd0743-ca98-443d-9599-0e4dbe4dbcde,A Google user,Ohjelman ulkoasu näyttää selkeältä käyttää. Tietoja välilehdellä olevista linkeistä ei kumpikaan toimi. Käyttäjä ei siis pysty lukemaan käyttöehtoja tai tietosuojalausuntoa.,3,2019-06-21 21:12:20,2.0.19433
453a8b4f-b341-47ec-ad54-6d5930573836,A Google user,"Ohjelma vain antaa vain sijainnin minkä puhelimet tekee muutenkin nykyään. Ei kysy nimeä, ikää, osoitetta, allegioita, lääkitystä, verityyppiä, sairauksia, sosiaaliturvatunnusta, lähi omaista, omaisen puhelin numeroa. Naantalissa kun ei ole poliisia lainkaan niin mietityttää mitä iloa tästä on. Kaikki millä on väliä, puuttuu tästä ohjelmasta.",1,2019-05-07 09:07:27,2.0.19433
463b9fa7-c411-4684-8501-8377174e7fdb,A Google user,worked really well. Got help 5 min from making the call. Was in the park without accurate address,5,2019-04-20 11:46:47,2.0.19433
71cb2899-2866-4c5b-a9e6-aab79deae5a6,A Google user,it is good beginning,2,2019-03-30 12:37:53,2.0.19433
bbe4cded-fc18-44d8-8572-91dd98b0e465,A Google user,"Ohjelmassa ei ole paljon tekstiä, joten yhdyssana-virheiden löytäminen ei pitäisi olla kovin vaikeaa. ""Apua hätä ja..""=> ""Apua hätä- ja ..."". Uuden 31.01.2019-päivityksen myötä tuli paljon lisää vaatimuksia oikeuksille kuten että sallitaan käynnistyminen puhelimen kynnistyksen yhteydessä. Tätä en hyväksy, sillä se syö akkua kun ohjelma ajetaan taustalla. Sääli että joudun poistamaan tämän apin. Toivottavasti kukaan ei osu kohdalle joka tarvitsee apua ja kuole tämän takia!",1,2019-03-16 20:07:01,2.0.19433
7f7253f9-82ef-4c50-9783-15285c29a5ec,A Google user,hyvää,5,2019-02-27 18:41:09,2.0.19433
104ad205-3c63-409c-8ade-ee2aad56e747,A Google user,Sovelluksessa pitäisi olla mahdollisuus paikkakunnan manuaaliseen määrittämiseen esim. alueellisten vaaraviestien saamiseksi. Nyt tuo toimii vain jos gps on päällä 24/7!,3,2019-02-11 11:41:46,2.0.19433
72a00853-2921-4e46-9f6b-7fd740b47f26,A Google user,Ei oikein hädässä ole apua tuosta kun kyselee aina puhelinnumeroa. Ilmeisesti bugi. Näkyy olevan normaalia julkisten IT-projektien tasoa. Miten on mahdollista että ei ole testeissä tullut ilmi ennen julkaisua?,5,2019-02-01 11:34:02,1.2.9
ccf418aa-553b-46f2-ae5a-f18b5fd46349,A Google user,This app is not necessary anymore... All android phones send the coordinates to the emergency center instantly when you call.,2,2019-01-31 19:10:39,1.1.145
15679991-4e6b-4f3a-be2a-ac9949c81886,A Google user,Easy to use. Hope ill never have to tho,4,2019-01-30 19:40:04,2.0.19433
473dc5ae-7d94-4a15-b704-504ab6b111c6,A Google user,Did not call 112 Papa died for nothing,5,2018-12-12 13:02:40,1.1.145
91378440-9b7a-49e4-a09b-0164b24f4791,A Google user,I've used this 2-3 times and everytime they ask me to desribe my location. Doesn't seem to work for whatever reason.,2,2018-09-09 08:57:45,1.2.9
877c8aba-ff14-4760-82c0-a9a0ef87e275,A Google user,"Toimivan oloinen sovellus, mutta toimivuudesta ei voi sanoa paljoa koska 
onneksi ei vielä ole tarvetta tälle ollut. Ulkonäkö voisi olla hieman 
modernimpi, tällä hetkellä näyttää 90 luvulla tehdyltä.",3,2018-08-04 10:49:28,1.2.9
4c7428ed-5967-4b63-8b99-6fe66b27ed93,A Google user,"Ruotsinkieliset käännökset on kökköjä! ""Konfidentiell stöd för barn och 
ungar"" -> Konfidentiellt stöd för barn och unga. (Ungar tarkoittaa 
""pennuille"") ""Hjälp till dem som utnyttjar offentlig service"" -> Hjälp till 
dem som använder offentlig service (utnyttja = käyttää hyväkseen, 
använda=käyttää)",3,2018-05-28 11:36:17,1.2.9
e0c09170-98ce-405d-97eb-ba3d72c00779,A Google user,Forgets your phone number on device reboot and asks for it when you launch the app.  This is irresponsible and will cause someone to not get help in time. It is borderline criminal to have this app available. Why does it even need your number? Fix it or remove it.,1,2018-03-02 19:17:38,1.2.6
f389b847-aed0-4f7d-a460-64ff1bb53973,A Google user,"It should have the ability to upload or share pictures and video of incidents and anonymously. just spotted a drunk driver who smoked a cigarette while filling gas. nowhere to upload. and i dont want to give my info, just offer a tip about a hazard. and gps on automatically.",3,2018-02-18 15:44:33,
b908680c-37c4-4c48-8810-8c6b5d421274,A Google user,Wonder what happens with dual-SIM as the app asks for just one phone number.,4,2018-02-04 14:51:21,1.2.6
f1a2a2c6-6ce6-404f-b907-19d9851fd44a,A Google user,This is a good app to have just in case,5,2017-12-29 18:16:36,1.1.205
162659b0-5aac-4837-ba3d-5006e8f2ff2d,A Google user,Everyone should install this for their own safety if emergency happens,5,2017-12-28 13:28:22,1.1.205
1cd42195-e1b2-4c2f-b1bd-c8a48d5294a3,A Google user,Varmuuden vuoksi ja helpottamaan hädässä.,5,2017-12-05 17:21:29,1.1.205
3bcda8cc-f6c0-484d-ab15-a9c27e91efb3,A Google user,Pitäis olla pieni kartta myös niin soittaja voisi tarkistaa että näkyykö sijainti oikein,3,2017-09-20 09:05:14,1.1.206
3b57d4a1-03ae-4aa8-9175-1cc3a3697536,A Google user,"En onnistunut lataamaan sovellusta Samsung Galaxy A3:een, tai ainakaan löytämään sitä ja siirtämään sen kuvaketta päänäyttöön. Digian chatti pyysi kääntymään Samsungin puoleen, ja pitkän keskustelun ja kokeilun jälkeen Samsungin chatti kehoitti kääntymään Digitan puoleen ja kun vielä kysyin eikö Samsungilla olla sovelluksen käyttötarkoiutus huomioiden valmiita kokeilemaan asiaa ihan samanmallinen puhelin kädessä Samsungin tukihenkilö pani chatin poikki. Mieleen tuli jaettu omakotiurakka jossa sähkömies., putkimies ja muurari pallottelevat asiaa ja vastuuta toistensa välillä ja rakennuttaja-loppukuluttaja on ymmällään. Jos chattitukihenkilöt kuvittelevat että vanha sitkeä toimittaja jättää asian tähän niin arvaus meni pieleen :-). Uskon että rakastan ohjelmaa kunhan saan sen pelittämään, mutta tällä hetkellä 1 tähti = ""I hated it"". Tällä ei sanottu etteikö vika voi olla ""äly""puhelimeni jossain asetuksessa, mutta olisi luullut asian jo noilla tukiyhteydenotoilla selvinneen.",1,2017-09-13 13:27:19,
fb22ff5a-5791-4233-9c6f-ed178ebf571c,A Google user,"App would be 5 star app, if a calls wouldn't have any manual actions. Now the app just redirect call number phone app.",4,2017-09-08 10:24:03,1.1.206
211eb5bc-ad3b-49ba-918e-f577f57f8164,A Google user,"MUISTAKAA käyttää sovellusta päällä ennen hätätilannetta, sillä sovellus kysyy puhelinnumeroa ensimmäisellä käynnistyskerralla. Sitä on paha alkaa sitten hätätilanteessa näppäilemään.",5,2017-08-31 08:21:06,1.1.204
00258d8d-fff6-4d8f-833a-b6eac4764928,A Google user,Just shuts down. Immediately.,1,2017-08-28 17:43:51,1.1.145
3ec75c93-1e30-4b50-bae2-85d2f82c749b,A Google user,Kaatuu heti käynnistyksen jälkeen 1+5llä,1,2017-08-20 16:13:23,1.1.145
770a73fb-126f-4e5f-9ab8-7ee07b2dc7fd,A Google user,"Ei lähde ollenkaan käyntiin Oneplus 5:lla (128GB malli). ""Enter your phone number to start using program"" välähtää ruudulla ja ohjelma kippaa.",4,2017-08-20 09:06:18,1.1.145
3e0a4405-1071-4327-b0ec-c707d741602b,A Google user,OnePlus 5: kaatuu samantien.,3,2017-08-16 22:23:13,
34afb0f7-616d-44d0-b916-b03b003fa747,A Google user,"Kaatuu OnePlus 5:n vakiolla Oxygen OS:llä heti käynnistäessä, custom rommeilla toimii ok.",1,2017-08-16 06:00:56,1.1.145
366c7d94-b50b-42b8-a1fc-343bcdb29754,A Google user,"Ei toimi OnePlus 5 luurissa... Ohjelma kaatuu näyttöön, jossa pyydetään vahvistamaan puhelinnumero.",1,2017-08-08 21:21:10,1.1.145
410af17d-0ac7-4484-895d-a79039a51709,A Google user,Kaatuu heti avatessa. Olisi syytä korjata pikimmiten!,1,2017-08-05 21:30:04,1.1.145
575376bf-aeba-4fa6-9233-c3c56567e42c,A Google user,Kaatuu nykyään ohjelmaa käynnistettäessä.,1,2017-08-05 10:52:05,1.1.145
2766758e-cd36-44db-8afa-b22bd005753e,A Google user,It would be good if you could + for intetnational users.... not everybody knows the generic code for Finland for instance,4,2017-07-16 10:44:56,1.1.145
ba0b4a83-c9fd-4ceb-a317-c4c59dbdc194,A Google user,Hidas ja kömpelö käyttää.,2,2017-06-19 18:50:47,1.1.145
51bc6c63-275c-44f5-b31b-0fe4208c2c23,A Google user,Does not locate me on startup nor after waiting 5 mins. Settings are checked and should be working.,2,2017-03-08 18:39:27,1.1.145
ec1e184f-5b58-41e6-948f-c7b4f24f5cdc,A Google user,Awesome and useful but gps and location accuracy doesn't work. Searching for location but doesn't find. Thanks,4,2017-01-20 11:00:20,1.1.145
d3aefe60-e4e2-48a4-a470-68a03614bb31,A Google user,Hyvä,5,2017-01-19 06:49:31,1.1.145
f194fdfa-b206-4211-80b7-e222fdffe550,A Google user,"Eikös toi kannattais koodata silleen että soittaessa GPS sijainti menee automaattisesti päälle, jos ei vielä ole. Kukaan paniikissa tajua alkaa mitä gps asetuksia säätämään.",3,2016-10-14 13:21:22,1.1.145
8d30161e-f4ce-4a57-9e7f-cf1e4f8dfc25,A Google user,Nice piece of sw. And the interface is good. The idea of the interface is not to look fancy but be visible and clear from a longer distance.  Also the idea of having a map in the background does not work. The map needs time to load. And in many situations the lines are too bad for downloading a map.,5,2016-04-17 18:07:06,1.1.145
fc5790aa-5431-4734-a375-922698987c94,A Google user,Show a Google Map or OpenStreetMap on front screen on the lower part. Maybe you could toggle it with a touch with the GPS-coordinates.,3,2016-02-29 16:07:50,1.1.145
ca831755-4842-4e6c-9b49-15312b8db5c6,A Google user,Nice idea,5,2016-02-13 11:05:29,1.1.145
e5e8529d-4e09-459a-bacf-9725e4f78d49,A Google user,Tänään joutui testaamaan kyseistä app ja todella hyvin löysivät onnettomuus paikalle.,5,2015-12-15 08:24:32,1.1.145
019064f1-dc6b-43aa-9a1f-d47a1c2af9d5,A Google user,"Hyvä appi, yksi parannusidea olisi: lisätkää ominaisuus jolla Über-taksin voi napin painalluksella ilmoittaa hälytyskeskukseen, jos sellaisen sattuu näkemään.",5,2015-08-14 13:45:19,1.1.145
1fd54845-11d6-40b6-bd5f-900443c1e067,A Google user,Tuli kokeiltua oikeassa hätätilanteessa ja puhelinnumeron kirjoitus pilasi koko homman. Meni paljon aikaa selittää hätäkeskukseen sijaintia. Ei näin.,1,2015-07-15 22:43:04,1.1.145
fcd8b269-6f7d-46e4-925a-0cbd88d0094c,A Google user,"Aivan täydellinen sovellus! Varsinkin, kun näissä rekkahommissa ei useinkaan ole mitään käryä tarkasta sijainnista.",5,2015-07-08 07:34:53,1.1.145
f6078923-2312-4765-8993-a049640754f6,A Google user,"Versio 1.1 on jo aika hyvä, eikä enää ole ihmeen isokokoinen. Toimii ainakin Samsung Galaxy Note 4:ssä, Android 5.01. Akkua kuluu muutenkin niin paljon, ettei yksi GPS vaikuta asiaan sitä eikä tätä. Olisi kiva, jos tätä voisi jotenkin testata johonkin testinumeroon, kun hätäkeskukseen ei testisoittoja saa tehdä.",5,2015-06-30 21:54:23,1.1.145
0084e885-4b2e-4c84-b507-ebee6ca5e2ac,A Google user,"Ei tätä uskalla käyttää, ettei vahingossa turhaan soita. Ideana muuten hyvä, mutta muistaako hätätilanteessa tämän muiden sovellusten joukosta etsiä.",3,2015-06-28 23:33:47,1.0.119
