Review Id,User Name,Review,Rating,Date of Review,reviewCreatedVersion
9135b3e5-051c-4f06-bca6-4b3571be2139,A Google user,"GPS is on all the time and consumes the battery, closing the app doesn't help. You could send more information than just the location.",5,03-01-2020,2.0.0
aecdbe57-76c9-42e3-8207-e281e942e932,A Google user,There was no notification or sound signal from the emergency bulletin.,2,21-12-2019,2.0.0
71c47c0a-fa30-4821-a5f0-7ce1adf23896,A Google user,"It's actually a pretty bad mess, you can't enter any information about yourself that could be useful to the emergency center, for example allergies, close relatives, home address or a short description of your health if there's something special. If I have a seizure, I might not be able to speak or act so that I could give any advice. Which schoolboy made this binding too, we hope we never have to use it.",3,22-11-2019,2.0.19433
87da710c-ee78-4f04-87a6-07a257465d8d,A Google user,"The application is easy and very practical. I personally had an application on my cell phone in case of emergency, but in shock I couldn't open it, so I called the emergency number as usual. However, I noticed how difficult it was in shock to advise a location that I wasn't even completely sure of, so using an app instead of a normal call would certainly have been a better solution. Hopefully there will be no need to call the emergency number in the future, but at least now I know that the app will relieve the shock of an emergency.",1,23-09-2019,2.0.19433
252394be-15c1-4056-b6fb-4f506fbf7b23,A Google user,"Has some additional features, such as Hotline for Missing Children, confidential Child and Youth Phone and few others. Also you can check if in your area some public danger announcement was made. Did not see it in practice, just assume most of the features there are useful.",4,21-08-2019,2.0.19433
3d2505b4-a98d-49ba-a71d-72cf5083f4f4,A Google user,"If it is true that you can only use the application if you have given it your phone number in advance, it is criminally bad. Most of the users don't know it and in an emergency you may not be able to write that number, especially if you have to use someone else's phone to make an alarm.",5,03-07-2019,2.0.19433
f1e00133-2a27-4ae8-86ef-6476a2f1dd72,A Google user,The appearance of the program seems clear to use. Neither of the links on the About tab work. The user is therefore not able to read the terms of use or the privacy statement.,1,01-07-2019,2.0.19433
62fd0743-ca98-443d-9599-0e4dbe4dbcde,A Google user,"The program only gives the location, which is what phones do today anyway. Does not ask for name, age, address, allergies, medication, blood type, illnesses, social security number, next of kin, relative's phone number. When there is no police in Naantali at all, it makes me wonder what joy there is in this. Everything that matters is missing from this program.",3,21-06-2019,2.0.19433
453a8b4f-b341-47ec-ad54-6d5930573836,A Google user,worked really well. Got help 5 min from making the call. Was in the park without accurate address,1,07-05-2019,2.0.19433
463b9fa7-c411-4684-8501-8377174e7fdb,A Google user,it is good beginning,5,20-04-2019,2.0.19433
71cb2899-2866-4c5b-a9e6-aab79deae5a6,A Google user,"The program doesn't have a lot of text, so it shouldn't be too difficult to find compound word errors. ""Help emergency and..""=> ""Help emergency and..."". With the new 31.01.2019 update came many more requirements for rights, such as allowing startup when the phone is unlocked. I don't accept this, because it eats up the battery when the program is running in the background. It's a pity that I have to remove this app. I hope no one comes across someone who needs help and dies because of this!",2,30-03-2019,2.0.19433
bbe4cded-fc18-44d8-8572-91dd98b0e465,A Google user,good,1,16-03-2019,2.0.19433
7f7253f9-82ef-4c50-9783-15285c29a5ec,A Google user,"The application should have the option to manually specify the locality, for example to receive regional danger messages. Now that only works if the gps is on 24/7!",5,27-02-2019,2.0.19433
104ad205-3c63-409c-8ade-ee2aad56e747,A Google user,It's not really helpful in an emergency when it always asks for a phone number. Apparently a bug. Seems to be the normal level for public IT projects. How is it possible that it has not been revealed in the tests before the release?,3,11-02-2019,2.0.19433
72a00853-2921-4e46-9f6b-7fd740b47f26,A Google user,This app is not necessary anymore... All android phones send the coordinates to the emergency center instantly when you call.,5,01-02-2019,1.2.9
ccf418aa-553b-46f2-ae5a-f18b5fd46349,A Google user,Easy to use. Hope ill never have to tho,2,31-01-2019,1.1.145
15679991-4e6b-4f3a-be2a-ac9949c81886,A Google user,Did not call 112 Papa died for nothing,4,30-01-2019,2.0.19433
473dc5ae-7d94-4a15-b704-504ab6b111c6,A Google user,I've used this 2-3 times and Every time they ask me to describe my location. Doesn't seem to work for whatever reason.,5,12-12-2018,1.1.145
91378440-9b7a-49e4-a09b-0164b24f4791,A Google user,"A working application, but you can't say much about the functionality because
fortunately, there has not been a need for this yet. The appearance could be a little
more modern, currently it looks like it was made in the 90s.",2,09-09-2018,1.2.9
877c8aba-ff14-4760-82c0-a9a0ef87e275,A Google user,"Swedish translations are awesome! ""Konfidientiell stöt för barn och
ungar"" -> Konfidentiellt stöd för barn och unga. (Ungar means
""for the puppies"") ""Hjälp till dem som utilizatiar aubliknik service"" -> Hjälp till
dem som use public service (utnyttja = take advantage of,
(use)",3,04-08-2018,1.2.9
4c7428ed-5967-4b63-8b99-6fe66b27ed93,A Google user,Forgets your phone number on device reboot and asks for it when you launch the app. This is irresponsible and will cause someone to not get help in time. It is borderline criminal to have this app available. Why does it even need your number? Fix it or remove it.,3,28-05-2018,1.2.9
e0c09170-98ce-405d-97eb-ba3d72c00779,A Google user,"It should have the ability to upload or share pictures and videos of incidents and anonymously. just spotted a drunk driver who smoked a cigarette while filling gas. nowhere to upload. and i don't want to give my info, just offer a tip about a hazard. and gps on automatically.",1,02-03-2018,1.2.6
f389b847-aed0-4f7d-a460-64ff1bb53973,A Google user,Wonder what happens with dual-SIM as the app asks for just one phone number.,3,18-02-2018,1.2.6
b908680c-37c4-4c48-8810-8c6b5d421274,A Google user,This is a good app to have just in case,4,04-02-2018,1.2.6
f1a2a2c6-6ce6-404f-b907-19d9851fd44a,A Google user,Everyone should install this for their own safety if emergency happens,5,29-12-2017,1.1.205
162659b0-5aac-4837-ba3d-5006e8f2ff2d,A Google user,Just to be sure and to make it easier in times of need.,5,28-12-2017,1.1.205
1cd42195-e1b2-4c2f-b1bd-c8a48d5294a3,A Google user,There should also be a small map so the caller could check that the location is shown correctly,5,05-12-2017,1.1.205
3bcda8cc-f6c0-484d-ab15-a9c27e91efb3,A Google user,"I did not manage to download the application to the Samsung Galaxy A3, or at least to find it and move its icon to the main screen. Digia's chat asked to turn to Samsung, and after a long conversation and experiment, Samsung's chat suggested to turn to Digita, and when I asked if Samsung is not ready to try the matter, taking into account the intended use of the application, with the exact same model phone in hand, Samsung's support person cut off the chat. A shared private house contract came to mind where an electrician, a plumber and a mason discuss the issue and responsibility between each other and the developer-end consumer is confused. If the chat support staff imagines that the old tenacious editor will leave it at that, then their guess was wrong :-). I think I'll love the program as long as I get to play it, but at the moment 1 star = ""I hated it"". This did not mean that the problem could be in some setting of my ""smartphone"", but I would have thought that the matter would have been solved by those support contacts.",3,20-09-2017,1.1.206
3b57d4a1-03ae-4aa8-9175-1cc3a3697536,A Google user,"App would be 5 star app, if a calls wouldn't have any manual actions. Now the app just redirect call number phone app.",1,13-09-2017,1.1.206
fb22ff5a-5791-4233-9c6f-ed178ebf571c,A Google user,"REMEMBER to use the app before an emergency, because the app asks for the phone number the first time you start it. It's bad to start typing in an emergency.",4,08-09-2017,1.1.206
211eb5bc-ad3b-49ba-918e-f577f57f8164,A Google user,Just shuts down. Immediately.,5,31-08-2017,1.1.204
00258d8d-fff6-4d8f-833a-b6eac4764928,A Google user,Crashes right after booting with 1+5,1,28-08-2017,1.1.145
3ec75c93-1e30-4b50-bae2-85d2f82c749b,A Google user,"Doesn't start at all with Oneplus 5 (128GB model). ""Enter your phone number to start using program"" flashes on the screen and the program skips.",1,20-08-2017,1.1.145
770a73fb-126f-4e5f-9ab8-7ee07b2dc7fd,A Google user,OnePlus 5: crashes right away.,4,20-08-2017,1.1.145
3e0a4405-1071-4327-b0ec-c707d741602b,A Google user,"Crashes with OnePlus 5's standard Oxygen OS immediately when starting, works fine with custom roms.",3,16-08-2017,1.1.145
34afb0f7-616d-44d0-b916-b03b003fa747,A Google user,Doesn't work on OnePlus 5 handset.. .The program crashes on the screen asking to confirm the phone number.,1,16-08-2017,1.1.145
366c7d94-b50b-42b8-a1fc-343bcdb29754,A Google user,Crashes immediately upon opening. It should be fixed as soon as possible!,1,08-08-2017,1.1.145
410af17d-0ac7-4484-895d-a79039a51709,A Google user,Nowadays it crashes when starting the program.,1,05-08-2017,1.1.145
575376bf-aeba-4fa6-9233-c3c56567e42c,A Google user,It would be good if you could + for intetnational users.... not everybody knows the Generic code for Finland for instance,1,05-08-2017,1.1.145
2766758e-cd36-44db-8afa-b22bd005753e,A Google user,Slow and clumsy to use.,4,16-07-2017,1.1.145
ba0b4a83-c9fd-4ceb-a317-c4c59dbdc194,A Google user,Does not locate me on startup nor after waiting 5 mins. Settings are checked and should be working.,2,19-06-2017,1.1.145
51bc6c63-275c-44f5-b31b-0fe4208c2c23,A Google user,Awesome and useful but gps and location accuracy doesn't work. Searching for location but doesn't find. Thanks,2,08-03-2017,1.1.145
ec1e184f-5b58-41e6-948f-c7b4f24f5cdc,A Google user,Good,4,20-01-2017,1.1.145
d3aefe60-e4e2-48a4-a470-68a03614bb31,A Google user,"Wouldn't it be worthwhile to code it so that when you call, the GPS location is automatically turned on, if it isn't already? No one in a panic realizes what gps settings to adjust.",5,19-01-2017,1.1.145
f194fdfa-b206-4211-80b7-e222fdffe550,A Google user,Nice piece of sw. And the interface is good. The idea of ​​the interface is not to look fancy but to be visible and clear from a longer distance. Also the idea of ​​having a map in the background does not work. The map needs time to load. And in many situations the lines are too bad for downloading a map.,3,14-10-2016,1.1.145
8d30161e-f4ce-4a57-9e7f-cf1e4f8dfc25,A Google user,Show a Google Map or OpenStreetMap on front screen on the lower part. Maybe you could toggle it with a touch with the GPS-coordinates.,5,17-04-2016,1.1.145
fc5790aa-5431-4734-a375-922698987c94,A Google user,Nice idea,3,29-02-2016,1.1.145
ca831755-4842-4e6c-9b49-15312b8db5c6,A Google user,Today I had to test the app in question and it found the accident scene really well.,5,13-02-2016,1.1.145
e5e8529d-4e09-459a-bacf-9725e4f78d49,A Google user,"Good app, one improvement idea would be: add a feature where you can report an Über-taxi to the alarm center with the press of a button, if you happen to see one.",5,15-12-2015,1.1.145
019064f1-dc6b-43aa-9a1f-d47a1c2af9d5,A Google user,It was tried in a real emergency and writing the phone number ruined the whole thing. It took a lot of time to explain the location to the emergency center. Not so.,5,14-08-2015,1.1.145
1fd54845-11d6-40b6-bd5f-900443c1e067,A Google user,Absolutely perfect app! Especially when these truck jobs often don't have anything to do with the exact location.,1,15-07-2015,1.1.145
fcd8b269-6f7d-46e4-925a-0cbd88d0094c,A Google user,"Version 1.1 is already pretty good, and it's not terribly big anymore. Works at least on Samsung Galaxy Note 4, Android 5.01. In any case, the battery is consumed so much that one GPS does not affect the matter either. It would be nice if you could somehow test this on a test number, when you are not allowed to make test calls to the emergency center.",5,08-07-2015,1.1.145
f6078923-2312-4765-8993-a049640754f6,A Google user,"Do not dare to use this, so as not to accidentally call for nothing. The idea is otherwise good, but in case of an emergency, remember to look for this among other applications.",5,30-06-2015,1.1.145
0084e885-4b2e-4c84-b507-ebee6ca5e2ac,A Google user,"Did someone vomit on screen when doing the design? Would it hurt to *try* to learn a bit Android design before jumping into devving? This is an embarrassment to your brand, Digia.",3,28-06-2015,1.0.119
c92c67e3-e225-4316-b167-8182fc48f60d,A Google user,"Quite large software considering its functionality, 45 mt. No further, although the idea is good. Poor implementation.",1,26-06-2015,1.0.119
c9444480-c968-4840-951c-65f719f7d8bd,A Google user,"""You are here"" is the most relevant information, well, points for that. However, the application should forcefully turn on the GPS antenna for a while, otherwise the truth is more like ""You are somewhere around here"". If this is not possible (wmd does know how to do this), then at least somewhere in the corner a prompt to turn on the antenna. The minus comes from being morbidly overweight and a translation error (Itä mukamas 'E' in Swedish).",2,23-06-2015,1.0.119
d948e8fd-7388-4220-83ed-6e1ada1e5b28,A Google user,"For some reason, the phone number is not saved in the application. Phone Sony Z1.",3,22-06-2015,1.0.119
c9755412-8fbb-4054-982f-34d6dbdc1b53,A Google user,"A program which makes a call and displays a couple of phone numbers, the installed size is almost 43 MB. Otherwise, I can agree with the previous comments about the use of qt for this kind of software. And still cheating on quality control with phone number recording.",4,22-06-2015,1.0.119
734696e0-0def-466a-805e-955a93eb3850,A Google user,Good. Hopefully no need for this though.,1,21-06-2015,1.0.119
9fd6e329-6839-4786-a8f8-f72ab4e7cae1,A Google user,Simply great idea,5,19-06-2015,1.0.119
c8323836-9727-42e2-9b12-44d072fa8760,A Google user,"The application needs to be ""swipe killed"" to save the phone number. Either force closing it or ""backing"" out of seems to make the saving fail for whatever reason. It would be nice if you'd display a warning that it won't suspend and keep using the GPS location until the battery dies, unless it is swipe killed. I understand that you don't want it to be suspended before the location is sent, but you could at least provide a clear way to kill the application. It would also eliminate my first problem. I would personally never have noticed that my phone number wasn't saved and found a ""work around"" if it hadn't killed my battery. Not something you want to fiddle with in case of an emergency. Finally, 42 MB... why? So you didn't have to touch Java? I suppose all versions run on QT and they don't need to be certified individually, but judging from the quality the certification process can't be very thorough. The mobile applications seem really simple so I can't justify the size and load time/splash screen compared, well, native applications of acceptable quality. QT is definitely overkill for this case.",5,19-06-2015,1.0.119
8b41b77a-9966-4f08-8c9a-b6cf1dc1d6cb,A Google user,"This even shows the texts in English, because I use it as the language of the phone. Personally, it only asked for the number on the first start. I hear you have to enter it 1-4 times because of a bug that they are fixing.",1,19-06-2015,1.0.119
f5f1b366-b06b-4bc4-b9f5-1eed5f6f9480,A Google user,Fault code and it won't install,4,18-06-2015,1.0.119
af2bcccf-77af-48f9-98b3-e52405a34cdd,A Google user,"Bra idé, especiall i skärgården!",2,18-06-2015,1.0.119
35a8765d-dfcc-4e6b-bd1b-46d7e57fe3a1,A Google user,"How on earth could such a thing get through quality control? The phone number is asked again every time (obvious bug), the installation package has a size of 12 megabytes, which significantly raises the threshold to download this over 2G, for example, at a cottage (this cannot be explained by anything other than the fixation to shove that Qt everywhere, even with the threat that the size of the software approx. 20-fold) and for some strange reason, a splash screen is forcibly displayed every time at startup, which probably warms the mind at the point when you have managed to cut your leg and bleed to death. I don't care at all if this kind of garbage is sold to private customers for millions, but at the point when such a critical public service, the failure of which is paid for at worst in human lives, is implemented in such a totally unprofessional manner, it starts to bother me, to put it mildly. One star out of five and Smell ***ka.",4,18-06-2015,1.0.119
1bdcd9c9-b727-4b64-9fe3-ee54f584f5d5,A Google user,An app of this level should force location services on or at least try to. Ite en mental point keep them on because they eat the battery right away.,1,18-06-2015,1.0.119
0ca538a3-9183-4855-9973-c7111123a6d8,A Google user,"Good idea, I hope for more from the implementation in the future. First aid/operational instructions? Also allow ip calls if, for example, the mobile network is down or out of range but wifi works. It would also make it possible to call the emergency number with a tablet. Although certainly not the primary way, would work as a backup system. The request for the phone number seems to come again when you start the application, but not every time. Does it work with secret number if hidden by default? Does it work if the call connects but there is no data network?",4,18-06-2015,1.0.119
0094b556-bb37-40a4-ab66-1b6cfd54cc0c,A Google user,"Works just fine in Jolla. I haven't made a real emergency call yet. It would be good if the application showed a map view or something else to see if the coordinates are correct. For example, the exact location of the phone inside this is certainly not known.",3,18-06-2015,1.0.119
a1d70967-7368-4477-b882-1ccc64186967,A Google user,Why does the program need the user's phone number? How can such a simple program take up more than 40 MB of space on the phone?,4,17-06-2015,1.0.119
bda7b931-8145-42a6-8776-6d00269ce7ae,A Google user,Why does the phone number have to be entered every time the application is started? Bug or feature?,4,17-06-2015,1.0.119
256c9421-a6e7-4276-ac9c-b5eb28ed4e85,A Google user,,4,17-06-2015,1.0.114
