Review Id,User Name,Review,Rating,Date of Review,reviewCreatedVersion
8b602b4c-0a1f-4d7a-ae0f-5e516a50cd43,Björn Hedén," Had problems before, but now it works fine.",5,04-05-2021,1.0.13
b592774d-0417-4342-8a01-e6e1985483bf,Melker Kranshed,Sometimes sometimes not working when it comes to notifications. Just delete it because it takes way too much battery even if you're not into it,3,25-02-2021,1.0.13
1354ccf9-f6d7-44a4-82c8-954025f75a9c,Josef Wahlgren (Blueronso),"Good app, works well! Helps more than keeping track of what's happening around the area where you are (desired function, widget you can press with the actual Call 112 function so you don't have to look for the app and can reach it faster)",4,26-01-2021,1.0.13
c83c79be-24aa-4752-be39-d2ae523b7aa1,Haydar Ali,"Bad app, eats the battery",1,05-12-2020,1.0.12
9e7c150f-5065-49f9-894e-b142dd74e4a3,Magnus W,"Never had to use it sharply, but got notices a few times. Something that can be improved is the sharing of position. Now you get all kinds of apps, and I can imagine that in a critical situation it is not easy to think clearly about what to do to inform relatives where you are. Would be good with some type of speed dial, e.g. SMS to a couple of preset numbers.",4,04-12-2020,1.0.12
94e3fa30-fb9f-4f09-a971-b7e534baa978,Saroj Panda,"Hi, Can you add the option to change language to English. Thank you for the nice app. I can say it works as expected when I received an SOS alert for a nearby fire in one of the apartment, of course with the instructions that it's been handled",4,03-11-2020,1.0.12
20d49c91-6b0f-4437-9a2d-24132ad7d804,Elin,Please fix it so it's not so battery demanding. It's not sustainable that the app took 13% of my battery usage without even sending a single notification.,1,16-10-2020,1.0.11
96c9ee7a-4c70-426c-b60b-f513ae30c64d,Sebastian Avander,Quite ok. Hopefully the bug with battery consumption is resolved. -would be great if it was possible to choose a black/dark theme!,3,14-10-2020,1.0.11
076e7d49-224d-4164-818f-a4350b1d308c,Magnus Carlsson,"Disturbing notification when nothing happens. Once something has happened, the notification comes late. I would like to be able to set which areas I want monitored.",2,24-09-2020,1.0.11
74cdbb5b-1aae-409b-b3f5-e2b06a5bba85,Thom “Thelostmind”,"It doesn't show events until it's over.. If even then... Unnecessary app... If you're stupid, it can be good to find out what the emergency number in Sweden is.. Otherwise.. Unnecessary that it exists for the rill case.",1,31-08-2020,1.0.11
f70e30f3-2dfa-4872-9c13-7eef6b193ef6,Leo R," Explosion happened about a hundred meters from my home, no notice about this even 7 hours later 😂",1,20-08-2020,1.0.11
dbf87dfa-2818-40a0-a7a8-723468928fe5,Nenad Antic,Should be mandatory!,5,16-08-2020,1.0.11
90f45e2e-fe13-4ba4-b635-3fe726ca51d0,Johan Hellström,Android OS warns that SOS Alarm draws a lot of power in the background when GPS is on. We stayed stationary within 500 meters... Please fix the design flaw/bug.,1,20-07-2020,1.0.11
b0a7fe28-0653-4894-b187-70da011a3ea0,Astrothenix,"Good app, does the map show where crimes are?",4,11-06-2020,1.0.10
89fd4aee-1794-4dd9-96b6-1d2300887f92,Christer Höglund,. I X. We,2,07-06-2020,1.0.10
1f345009-0fc7-45c4-8796-a58c59407a70,T Z,"Drains the battery super quickly. No complaints apart from that, but unfortunately due to the battery issue it's unusable for me.",3,05-05-2020,1.0.9
f6d9fa46-2e86-4ef6-b462-82043daf565d,A Google user,No english translation. Not designed to help people.,1,21-03-2020,1.0.9
52d8c422-1252-44bd-afd6-44fd2e3e7890,A Google user,"A good app... When it works, which it rarely does. Repeated notifications about events/information but as soon as I click the notification to open the app it shows ""no new events"" and when refreshing it directly displays the error message ""no Internet connection"". Having the app this unreliable, especially during a pandemic, is just a source of anxiety as opposed to a feeling of safety. It needs to be fixed. (running on Samsung galaxy S9, latest version android)",3,15-03-2020,1.0.7
7c2b98b9-3596-4b05-b823-c87d1e5d41a2,A Google user,The app only complains that there is no internet connection both on wifi and mobile network but I get notifications about important messages. But I can't solve the messages. Terribly frustrating.,1,15-03-2020,1.0.7
0dd8d5dd-cd0e-4a97-96aa-8c664c195c6a,A Google user,"It keeps showing that you don't have internet. When receiving notifications, these cannot be loaded in the app.",1,15-03-2020,1.0.7
4f571f2b-8f17-4cef-ba29-8d8ce4dbead5,A Google user,"The app sends a push notification. When you then open the app to see what's up, you just get ""No Internet Connection"". All other apps have full connectivity. Doesn't matter if you try via Wifi or 4G. Rubbish.",1,15-03-2020,1.0.6
faf17406-6a24-412f-810d-f08512e7a6e6,A Google user,"Keeps saying there is no internet connection, which it definitely is. The app is of no use if it cannot connect to the internet. Better rating will definitely come as long as the bug is fixed.",1,15-03-2020,1.0.7
82b80bbc-76c0-4d77-969e-fb7c0bc81e81,A Google user,Generally good app but it says Network error all the time so it's pretty unusable,2,15-03-2020,1.0.7
b9db6769-082e-4b2a-8b1c-7085ba1c6188,A Google user,Worked well before but now it keeps saying there is no internet connection. I get notifications that I then can't read. Really annoyed as I can't read community information that has come out these days regarding COVID-19.,2,15-03-2020,1.0.7
05307781-54cf-41af-9558-d257a7aca22c,A Google user,"I see a number of responses to reviews like this: ""Background positioning only activates when you move and then at regular intervals."" Now my phone has been sitting still on the desk for more than four hours, and the notification has been visible the whole time. I don't like the notification bar filling up with notifications, so I will uninstall the app again. Android 7.1.1",2,27-02-2020,1.0.7
6a80e0df-c98f-42f8-94c1-9ab0712448a5,A Google user,drains the battery.,1,23-01-2020,1.0.7
dc65f753-3e6c-4bcf-935c-e95fe2f806ef,A Google user,"Accept and move on > ""something went wrong""... Then can't use the app...",1,20-12-2019,1.0.6
dd1fc56d-b80b-4a82-950a-cdd80ae941b3,A Google user,"Having gps on constantly is still completely wrong. Feels a bit like being spied on, and that it takes a lot of battery. No other app I have has solved it this badly.",1,14-12-2019,1.0.5
ce131b26-f51e-4a66-90bc-5adc00e46a02,A Google user,"Much better with the new GPS application, nice of you to listen to feedback!",5,30-11-2019,1.0.5
29173783-fb28-484b-b3b8-7728ec167c2e,A Google user,Try Medical ID instead!,1,25-11-2019,1.0.3
5c7fbb26-7c8b-4e0d-855f-15d08b12b150,A Google user,"Good app and necessary if the accident is near. However, I don't like that you mix up traffic accidents with fires in the settings. The first mentioned is only disturbing if you don't have a car, of course.",4,21-11-2019,1.0.3
0fe59746-3833-4287-97bb-970bb27798d8,A Google user,On Oneplus you can turn off the gps notification so it only starts when the app is running. Can't see the notification all the time.,5,03-11-2019,1.0.3
a1d43f9a-09bc-4c60-a5c9-13866906d42a,A Google user,"On Android, the alert for 'background positioning' is displayed more or less constantly. It makes it easy to miss 'real' notifications. If there is a setting to turn off that notification, it's very well hidden. Otherwise pretty good.",2,29-10-2019,1.0.3
ea713aea-df49-4e02-b698-446180890dcf,A Google user,Good app,5,28-10-2019,1.0.3
e7c363c0-0bb7-4d2e-a80a-44d5dc608540,A Google user,"It is very easy to handle and it is a security to have the app, I think. Everyone in Sweden who owns a phone should have this app!",5,20-10-2019,1.0.3
13b48167-13ac-49a6-b8d8-4b1f67d4f442,A Google user,"Places permanent notification about GPS usage. Stop that, and don't use the GPS that way. Use the location services properly and only use active GPS positioning when bringing the app up. A phone with the app and a drained battery is worse than a phone without the app but enough battery to be used in an emergency.",1,11-10-2019,1.0.3
cdeb6088-7c23-4e2b-8b50-72eb092ede96,A Google user,Please fix the GPS issue when not using the app actively,1,07-10-2019,1.0.2
e30f2b53-7044-4dbe-a9f1-d490f8ff94bf,A Google user,Not working on a colleague's Huawei P20 pro. we've tried reinstalling and again giving it permission to do everything it wants but still she doesn't get info but I do and we live less than 100 meters from each other,3,06-10-2019,1.0.2
83af65dd-9e77-4ba0-b9fa-ca3a6dd907cc,A Google user,Good app that I hope I'll never have to use. Haven't noticed any major battery drain problems with it either.,5,01-10-2019,1.0.2
ee83e93e-9375-4414-9cbb-3f42bbdb304b,A Google user,"A small point of improvement, It would have been very good if you could open the app directly from the notification message that is already displayed so that you can quickly access the app in stressful situations and not have to search among the number of apps. ",5,30-09-2019,1.0.2
c392bea7-3351-4454-887a-9252977e0479,A Google user,"Excellent initiative! It might be an idea to add a setting to turn off VMA messages and limit gps use to when calling (I want sos-alarm to get the phone's position, VMA is less important). Or at least until the GPS notice ""problems"" are solved. (I am aware that GPS is only on when my mobile is moving). Otherwise a very good app!",5,29-09-2019,1.0.2
d298a790-fc49-42ee-9b27-cb862eff27a9,A Google user,"Not working. Gives my position as approx. a mile from where I am! Not once in a month now has it blip even close, worthless.",2,27-09-2019,1.0.2
3caf7e4f-d063-43f1-92d4-ab94313d99e1,A Google user,"Remember you are giving up your freedom for security. Then you deserve neither freedom nor security. Wait until this app starts being used against you.. it's not a matter of if, but when.",1,24-09-2019,1.0.2
9c0f282e-3e93-455b-b0fa-da5dcd5adc1e,A Google user,Irrational with GPS on all the time. There are many apps that check location when needed and not constantly. Sad because otherwise it is a very good initiative. *edit* Will be interesting to see if the update makes any difference.,2,10-09-2019,1.0.2
f940d6dc-3b5c-4a90-9237-f14762a327ac,A Google user,Like the app. The position handling has to be fixed. I run android 10. The only way to remove the position icon is to block background positioning. It seems that the app maker doesn't know what they are doing. This works on other applications.,1,08-09-2019,1.0.2
1a3bace3-9156-457a-b70e-7bc15732771b,A Google user,Great application with friendly people online and quick help from ambulance staff and they were also friendly and they give my son quick help thanks for everyone especially for kalmar hospital staff wish you all the best 🌷🌷🌷🌷🌷,5,05-09-2019,1.0.2
95740661-9953-4d32-b8ed-9d3f7f61374e,A Google user,"Dislike that the app has GPS active all the time, it should only be necessary when making a call. Other times, positioning via NETWORK_PROVIDER should be quite sufficient.",2,02-09-2019,1.0.1
60fd445c-2188-48f6-b87f-0cffa19df8f5,A Google user,"You can't have an app that constantly reads gps, and besides, you don't know if it reports your movements to some big brother in an Orwellian way. I can have an app that does this when something happened, not for preventive purposes",1,02-09-2019,1.0.1
b7021b74-2676-48a9-b7ab-1ca3d3c07c14,A Google user,Fantastic app but the constant GPS is draining battery like crazy.,3,02-09-2019,1.0.1
c32d5d7a-5185-490f-99e2-5430f69e218c,A Google user,Good idea. But my battery can't handle the app. It draws too much.,1,31-08-2019,1.0.1
09247c33-8201-492c-afcf-408b54d4ede0,A Google user,Good idea but had to uninstall because the app is draining the battery on the phone.,2,31-08-2019,1.0.1
b829bc50-958f-4db4-a0b5-33a9eb76e0f1,A Google user,Good idea. Poor execution. I don't want a constant notification for the app.,2,31-08-2019,1.0.1
29da5fad-f1f9-42bb-947a-18d99b6bdfc3,A Google user,"I wish that there was a function where you could att favorite locations i.e if you wanna keep track of your cottage and it's surroundings when you're not there. The GPS notification is extremely verbose and honestly annoying that it's constantly there. The information resources are little bit lacking and should be improved. It would be nice if you by yourself could set the radius that's interesting instead of basing it on the incidents character only. If you live in a very dense area you will get much more notifications, some that are not really relevant for you. If there are reports of issues that have been removed the notification should be shared instead of you opening a notification that leads nowhere. It's a good start but it needs to be refined and innovated.",3,30-08-2019,1.0.1
096f07dc-b405-4cda-88ed-71be021a75c4,A Google user,Good idea but let's deactivate that the app constantly uses GPS positioning.,2,29-08-2019,1.0.1
593a19c0-dc35-4270-bd52-4cfe544a6b85,A Google user,Good idea but searches for position even if you don't have the app running. Drains a lot of battery and shows an annoying notification constantly.,3,29-08-2019,1.0.1
7ffed64b-02e3-4758-9ddd-651cac39e4b8,A Google user,"Good concept. But why not check for GPS once an hour? Uninstalled because it constantly takes your GPS point resulting in very high battery usage. If you press start the app, of course, then it can use your location at all times.. If it is urgent information about e.g. a fire or the like, everyone who has been around there in the last hour gets the information?",1,29-08-2019,1.0.1
31ce3a1c-6b18-4ef5-9469-795f01413d0c,A Google user,"Great idea, but drains the battery in no time when the GPS is constantly on. Would be better if the app checks position max. once per hour and of course when you call.",2,28-08-2019,1.0.1
7c494054-97b8-422d-8abd-9f8ca192b1df,A Google user,"Undeveloped. Feels like a prototype. Gives strange, permanent, info on the mobile's status line. When you enter an area, historical events appear as current events. The quality of the app thus corresponds to the quality of SOS Alarm's daily operation. Please make sure that foreign numbers can be registered! Right now the app claims that the number is too long, but it needs to be that long to include the area code. In addition, Finnish numbers are generally longer than Swedish, for example.",1,28-08-2019,1.0.1
35eddd5a-df0d-4555-9280-bc1b77df9630,A Google user,"GPS on all the time? Ok app, would get a 'very good' rating if GPS only turns on when you start the app. If you leave it, the GPS should be turned off. I am uninstalling…",4,28-08-2019,1.0.1
5a23b069-b546-4577-8268-96275938ece0,A Google user,"Can't get the app. It sent a very diffuse SMS with only the text ""Shared via SOS Alarm"" + link to Google Maps and relative's position. It created quite a panic! Now it was a false alarm. But it was not clear in any way how to interpret it or react! Unnecessary if we had called you and sent out the Ambulance, police, etc. when my relative did not answer the phone. Now we were luckily relatively close. These functions must be spot-proof & clear. Otherwise you'll get a lot of extra false alarms.",2,27-08-2019,1.0.1
42fe20dd-4fc0-471a-8bbc-108347ea38df,A Google user,"Good concept, but the app has reduced my battery life from 2 days of sparing use to barely a day of sparing use. Will come back when you have refined and optimized resources such as the use of GPS!",2,27-08-2019,1.0.1
9157b568-f301-49a8-98c8-8598206540f3,A Google user,Good idea but having a constant notification for an app I will probably never use sharply disappears. Uninstall.,2,27-08-2019,1.0.1
df2b88c9-5111-4a56-aae9-a8f6546eee30,A Google user,"Agree with other users. Based on the responses to comments here, the developer is extremely arrogant and should be fired. Probably just trying to cover his own back in fear that it will be discovered that he is incompetent and has overpriced the work to the taxpayers somewhat grotesquely. What's more, it can't be wishlisted as a reminder for future installation if one day it gets fixed.. because that's how the Play Store works. So now it is completely forgotten after the uninstall which was necessary.. for me and others!",2,27-08-2019,1.0.1
e0d7d605-49a8-4b1b-b954-cb5aa190811c,A Google user,Good thing but don't want a permanent notification on the phone so uninstalled again,1,27-08-2019,1.0.1
d1396cf4-42fd-444d-81f5-8b5a9b581a63,A Google user,"Very good idea, really badly made. Battery hog for no good reason (approximate location is available without using GPS). Constant notification that its using GPS that can't be turned off without blocking notifications from the app. ""Needs"" to use loud alarm in silent mode (no good information when or why). Will uninstall again. Maybe try a beta test before releasing something that will be uninstalled at once?",3,27-08-2019,1.0.1
aa0d01a7-1505-4b27-95d7-4d1a73ae3626,A Google user,"Does Sweden need to consume more electricity or not? Absolutely insane that the GPS is running all the time. If you choose not to receive any notifications, there should be no reason whatsoever to share the position until you use the app.",1,27-08-2019,1.0.1
4b345a5c-064d-4513-8c0a-6c922df02c3b,A Google user,"Easy to use application but just like many others have written, it is completely unacceptable that it should lie and check GPS position in the background continuously! There should be settings in the app to ""choose"" what kind of service the app should offer (full service but with GPS always active or stripped down with GPS only on when the app is open). This is not only a battery problem, but also an integrity problem!",1,27-08-2019,1.0.1
c28c13ae-1d27-4162-8417-45cbd0e7406e,A Google user,"Good aim, but using the GPS ALL THE TIME isn't necessary, is it? Poll the position once every or every two hours or similar instead, and when you call of course. Certainly saves a lot of battery and frustration for us users.",2,27-08-2019,1.0.1
4bfe6da4-fae3-4fb2-91c5-c225c226df67,A Google user,Unfortunately a disappointment. It is not reasonable that the app should have GPS permission and also be switched on all the time. Also not sure that I will remember to use the app when there is an emergency but will probably dial 112 as usual. It would have been better if it would have been possible to supplement with a regular text message to SOS (without pre-registration) containing the position because it would have been a simple technical solution and all phones have that function. Also would have enabled pictures of perpetrators or damage status.,2,27-08-2019,1.0.1
d42a6bfd-834c-4bf2-81f9-8811e68c83a6,A Google user,"Nice app that seems to do what it's supposed to. However, annoying with a GPS notice and seems to draw significantly with battery. With these two things I have a hard time recommending it to people near and around me as they would have a problem with this and probably uninstall the app. This should be an app that is not seen or noticed and hopefully never used.",1,27-08-2019,1.0.1
b532a482-7e0e-45dc-8be0-0e5bcc69a073,A Google user,"Good idea but as previous comments say, each user should of course be able to choose whether the GPS position should be on all the time or only when opening the app. I saw a comment about why, but if people uninstall the app because you don't want GPS positioning running all the time, you also lose the function with GPS position when you call. Uninstalling this app now because of this.",4,27-08-2019,1.0.1
ee3758f8-32aa-48c6-9822-5b36421c84d5,A Google user,"Getting ""no internal connection"" message even though I'm online. Not so trusting...",3,27-08-2019,1.0.1
ddcc5932-e898-4738-a3ad-7001b15a0df5,A Google user,"The app does exactly what it is supposed to do. There is always room for improvement; such as filters for which notifications you want to be woken up in the middle of the night by, and perhaps geographical areas you are interested in VMA from. This can be found in the Crisis Information app from MSB.",2,26-08-2019,1.0.1
fe7c0644-ffc8-41f7-a2cc-6e26bfadbbab,A Google user,The GPS notification is a show stopper. Uninstalling.,4,26-08-2019,1.0.1
0d91f7bf-f301-438c-9751-9d3db04d236c,A Google user,Don't need a foreground service + icon to do this. Are there low power ways to get positions as background that will work well for this app's function.,2,26-08-2019,1.0.1
0c5ff738-0afe-4216-a417-0b2f25901981,A Google user,Same as all the other comments. This thing about lying and sucking on the GPS in the background is wrong. Must have come up in user tests or some form of MVP/proof of concept test. Will be thrown away. Feel free to interpret the information when you have rebuilt the app. Sees that several of the older generation can then get the tip about installing this.,2,26-08-2019,1.0.1
15836594-bd40-4571-b152-5ff24b368faf,A Google user,It would be good if you could register several phone numbers so that we with dual SIMs don't have to think about which number we call from when we call 112.,2,26-08-2019,1.0.1
4f74a3be-32be-4124-8663-5a2abefcd2f7,A Google user,"Good app but the the constant GPS notification that cannot be removed is extremely annoying. If you want people to use your app, I suggest that you make it so that you can turn off the GPS notification or only use GPS when the app is open. Edit: I like the app but won't have it installed as long as it has a permanent GPS notification.",4,26-08-2019,1.0.1
07f300cc-f065-478b-9827-a4bc9fa7b0ed,A Google user,"The app is now the number five battery drainer on my phone, even though I haven't even opened it since I started measuring. The camera app I've actually used is in sixth place. It's unacceptable for an app you hope to never have to use, and I haven't even mentioned the annoying notification. If you are uninterested in local events like me, there is no reason for the app to update position until I open it. Do again do right. I uninstall so long.",3,26-08-2019,1.0.1
de5e99ce-4083-41da-8c9f-6cd5179a943c,A Google user,Why is the GPS active all the time? The position should be enough to pick up when the app is opened?,1,26-08-2019,1.0.1
93ef69d3-6f77-4827-a427-0140f81d3efe,A Google user,Agree with the previous individual regarding the app lying and checking the position constantly. It should be enough to check the last position logged by Google Services or only a few times/h. Constantly checking position is quite annoying...,2,26-08-2019,1.0.1
243ccaa9-63ed-4b10-88db-5feb56d2755a,A Google user,"The app seems capable. Unfortunately, it falls away for me because it is not possible to choose if the gps should be used continuously, which consumes a lot of battery.",3,26-08-2019,1.0.1
3290f73f-a0a9-4790-8936-f6f42a32e4e2,A Google user,"Damn idea, really hope it will help. But you must have been able to predict that people will be incredibly disturbed by a constant GPS notice. Must be improved, or let users turn off the constant check and only check when calling or having the app in focus. Will be an uninstall, hopefully come back later.",4,26-08-2019,1.0.1
8218861a-a3ef-403d-9a75-48db6fcde968,A Google user,"Clarification: I am a developer myself and am aware of the platform requirements you mention. What I mean is that it is unnecessary to keep that connection (which requires notification) active all the time. You can start it only during phone calls (e.g.) so it is much more gentle on the battery and you avoid a permanent notification. Good idea for an app, but I don't want a notification all the time. You should be able to throw up a notification that keeps the location service running only during calls, there is no reason to keep that service running all the time.",2,26-08-2019,1.0.1
e5a1dcdb-a0c8-4dfc-b3cc-4c38b0131cd8,A Google user,Good app that increases security. I miss a widget for the home screen.,2,26-08-2019,1.0.1
02c8a4f0-75b6-4ad8-a4ac-1956167b2710,A Google user,"Great potential, but totally unacceptable with a permanent positioning notification. Update: Changing to one star due to the response. Other apps don't have this problem with positioning.",4,26-08-2019,1.0.1
9ed5490c-0325-4ea5-abf6-44fbc609c289,A Google user,"Good app and initiative in itself, but had to uninstall because the app constantly searches for GPS, which not only restricts privacy but also drains battery. Maybe install again if an update fixes this.",1,26-08-2019,1.0.1
2edb6ca3-a86f-4810-9298-2866be40f109,A Google user,"Always on GPS, not just when needed",3,26-08-2019,1.0.1
57e08f1f-65a0-4ba5-90f3-490aafd9062c,A Google user,"Good initiative, but wouldn't it be smarter to make a ""dialer app"" with hotkeys for the various emergency numbers? Now there is a risk of forgetting to use the app in the stress of a crisis. If you instead always use it when calling, it becomes natural to press an emergency button instead. Think how it was on old payphones, a button has to be held down for a few seconds before it rings.",1,26-08-2019,1.0.1
de029bb7-5921-463a-9865-538bc74d2d3f,A Google user,"Very good idea but room for improvement. The app constantly checks GPS position, something that can be seen as both privacy-infringing and drains extra battery, a setting where you can turn off this checking in the background would be good.",4,26-08-2019,1.0.1
f4ef9a0b-d151-4f82-90c1-af18663d74ec,A Google user,"Good idea with the app, but why does it place a permanent notice that GPS is active? Both disturbing with the notification that does not go away and very ineffective if it is true that the app is constantly searching for position.",3,26-08-2019,1.0.1
6dde6fb1-c2f8-44f1-86f5-45f9cb817c4c,A Google user,"Very good app and information. However, there is potential to include more telephone numbers in the list, e.g. the poison information centre.",2,26-08-2019,1.0.1
869609d9-a6ae-49b5-b6f8-6630e562a20c,A Google user,Why there's no English version? The idea is helping people to get the info or need ASAP but it kinda loses the idea if people need to translate it first!,4,26-08-2019,1.0.1
bea1fdfd-5cb7-4612-94be-948aa33f19dd,A Google user,,4,21-08-2019,1
